,type,fact_check_url,news_url,title,newstitle,content,abstract,publish_date,meta_keywords
10040,article,https://www.politifact.com/factchecks/2020/jun/18/monica-wallace/do-two-months-coronavirus-deaths-exceed-number-dru/,https://buffalonews.com/2020/06/08/federal-prosecutor-playing-politics-with-shutdown-state-lawmakers-say/,Significantly more people died of Covid-19 in two months than died of overdoses all of last year or the year before.,"""Federal prosecutor playing politics with shutdown, state lawmakers say""",their powers are n't limitless and we 've been monitoring things he said in a recent interview. there 's no pandemic exceptions to the constitution and i think the public needs to know we 're paying attention to this. like federal prosecutors across the country kennedy is acting at the direction of u.s. attorney general william p. barr who in a memo last month suggested state and local governments could be taken to court if they go too far. barr also asked his prosecutors to remember that. ,about two months into the pandemic with the region debating the pros and cons of reopening u.s. attorney james p. kennedy jr. announced he was monitoring the actions of local. ,8-Jun-20,"""local, govt-and-politics, state-and-regional"""
10041,post,https://www.politifact.com/factchecks/2020/jun/24/priorities-usa-action/trump-positive-coronavirus-tests-slowdown-look-bad/,https://www.youtube.com/watch?v=Q346nJM3uGw,"Says President Trump said coronavirus testing makes the U.S. look bad, ""so I said to my people, ‘Slow the testing down.’""","""Testing""",,enjoy the videos and music you love upload original content and share it all with friends family and the world on youtube .. ,6/22/20,"""video, sharing, camera phone, video phone, free, upload"""
10042,post,https://www.politifact.com/factchecks/2020/jun/25/dan-forest/how-many-states-have-reopened-gyms/,https://twitter.com/LtGovDanForest/status/1275109549612191744?s=20,"""North Carolina is one of four states"" that hasn't opened gyms.","""""",we 've detected that javascript is disabled in your browser. would you like to proceed to legacy twitter. ,,,""""""
10043,post,https://www.politifact.com/factchecks/2020/may/01/tony-evers/has-safer-home-wisconsin-saved-300-lives/,https://www.facebook.com/GovernorTonyEvers/posts/678129226269869,"Says Wisconsin measures have ""prevented the death of at least 300 Wisconsinites and perhaps as many as 1400 lives.""","""Governor Tony Evers""",frostman and the wisconsin department of workforce development for their work and advocacy these past few months to get this done. https://apnews.com/7f91c6393a894dba57bc. ,republicans are exploiting a global pandemic to further their attempts to undermine the will of the people. but what s at stake goes far beyond political .... ,,""""""
10044,post,https://www.politifact.com/factchecks/2020/may/06/nathan-mcmurray/nate-mcmurray-target-tweet-about-chris-jacobs-sick/,https://twitter.com/Nate_McMurray/status/1248033381750837250?s=20,Congressional candidate Chris Jacobs “voted against paid leave for COVID-19.”,"""""",we 've detected that javascript is disabled in your browser. would you like to proceed to legacy twitter. ,,,""""""
10045,post,https://www.politifact.com/factchecks/2020/may/07/kirsten-gillibrand/do-immigrants-make-majority-essential-workers-new-/,https://twitter.com/SenGillibrand/status/1252617910868205569?s=20,“Immigrants make up a majority of essential workers in places like New York City.”,"""""",we 've detected that javascript is disabled in your browser. would you like to proceed to legacy twitter. ,,,""""""
10046,,https://www.politifact.com/factchecks/2020/may/13/coalition-homeless/fact-checking-claim-about-hotel-rooms-and-homeless/,,New York City could pay to house its homeless population in hotel rooms currently sitting vacant but Mayor Bill de Blasio “has absolutely to this point refused to do that.”,,,,,
10047,article,https://www.politifact.com/factchecks/2020/may/18/chip-roy/no-spike-tied-voting-data-leaves-questions/,https://www.jsonline.com/story/news/politics/2020/05/06/coronavirus-milwaukee-26-may-have-been-infected-during-voting/5177021002/,Says Wisconsin has not had a spike in coronavirus cases that was “statistically significant related to the fact that they had voting.”,"""26 Milwaukee residents may have been infected with COVID-19 during in-person voting April 7, but report is inconclusive""",twenty six milwaukee county residents may have been infected with covid-19 during in person voting on april 7 but local officials say the effect of wisconsin 's election could be impossible to determine. a report released wednesday found 26 people may have been infected while at the polls last month and another 26 may have been infectious when they participated in the election. that total includes 52 voters and two poll workers in milwaukee county. but the latest analysis which was done by t. ,the analysis was not able to determine with certainty how many were infected with the virus at the polls .. ,,""""""
10048,article,https://www.politifact.com/factchecks/2020/may/18/facebook-posts/reopened-florida-beach-leads-more-trash/,https://truththeory.com/beachgoers-trash-florida-beaches-with-13000-pounds-of-litter-after-beaches-reopen/,“Beachgoers trash Florida beaches with 13000 pounds of litter after beaches reopen.”,"""Beachgoers Trash Florida Beaches With 13,000 Pounds Of Garbage After Beaches Reopen""",the easing of coronavirus lockdown restrictions has brought about a familiar old problem people leaving behind their trash on beaches. around the world lockdowns have been beneficial to the environment fewer people and cars moving around have resulted in less litter and less air pollution. but it seems that as soon as lockdown restrictions are even partially lifted people quickly revert to type. its been particularly bad at floridas cocoa beach where on one weekend alone that of may. ,the easing of coronavirus lockdown restrictions has brought about a familiar old problem people leaving behind their trash on beaches .. ,2020-05-12T15:38:05+00:00,""""""
10049,post,https://www.politifact.com/factchecks/2020/may/18/facebook-posts/house-coronavirus-bill-would-aid-immigrants-relati/,https://www.facebook.com/WeBuildTheWall/photos/a.310891526228440/589575538360036/?type=3,“Pelosi’s new coronavirus bill allows illegals to receive billions in relief funds in past current and future payments.”,"""We Build The Wall Inc""",free market economics and judaeo -christian principals in america. for real news honest views go to https://americasvoice.news/ watch on plutotv channel 247 dish channel 219 roku apple tv firetv an action conference designed to prevent and restore the rule of law. ,pelosi 's new coronavirus bill gives illegal aliens billions of dollars in economic impact payments. these payments would not just be a one time check .... ,,""""""
